Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,,Sequence Number,Action Flags,Source Country,Destination Country,,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,188675,1,35504,80,0,0,0x1c,tcp,allow,1456,635,821,12,2025/03/03 14:23:05,6,any,,7477478967880977549,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,109002,1,35482,80,0,0,0x1c,tcp,allow,1461,640,821,12,2025/03/03 14:23:05,6,any,,7477478967880977548,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,14836,1,35560,80,0,0,0x1c,tcp,allow,1422,601,821,12,2025/03/03 14:23:05,6,any,,7477478967880977547,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,181327,1,35652,80,0,0,0x1c,tcp,allow,1466,645,821,12,2025/03/03 14:23:05,6,any,,7477478967880977546,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,170552,1,35736,80,0,0,0x1c,tcp,allow,1450,629,821,12,2025/03/03 14:23:05,6,any,,7477478967880977545,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,56482,1,35638,80,0,0,0x1c,tcp,allow,1462,641,821,12,2025/03/03 14:23:05,6,any,,7477478967880977544,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,125602,1,35776,80,0,0,0x1c,tcp,allow,1420,599,821,12,2025/03/03 14:23:05,6,any,,7477478967880977543,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,127328,1,35640,80,0,0,0x1c,tcp,allow,1460,639,821,12,2025/03/03 14:23:05,6,any,,7477478967880977542,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,106937,1,35826,80,0,0,0x1c,tcp,allow,1467,646,821,12,2025/03/03 14:23:05,6,any,,7477478967880977541,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,26639,1,35796,80,0,0,0x1c,tcp,allow,1456,635,821,12,2025/03/03 14:23:05,6,any,,7477478967880977540,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,27894,1,35832,80,0,0,0x1b,tcp,allow,1266,519,747,10,2025/03/03 14:22:25,46,any,,7477478967880977539,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,6,4,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,133694,1,35858,80,0,0,0x1c,tcp,allow,1462,641,821,12,2025/03/03 14:23:05,6,any,,7477478967880977538,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,91530,1,35968,80,0,0,0x1c,tcp,allow,1452,631,821,12,2025/03/03 14:23:05,6,any,,7477478967880977537,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,113178,1,35840,80,0,0,0x1c,tcp,allow,1460,639,821,12,2025/03/03 14:23:05,6,any,,7477478967880977536,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,9615,1,35818,80,0,0,0x1c,tcp,allow,1468,647,821,12,2025/03/03 14:23:05,6,any,,7477478967880977535,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,89680,1,35866,80,0,0,0x1b,tcp,allow,1307,560,747,10,2025/03/03 14:22:25,46,any,,7477478967880977534,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,6,4,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,133507,1,36006,80,0,0,0x1b,tcp,allow,1306,559,747,10,2025/03/03 14:22:25,46,any,,7477478967880977533,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,6,4,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,9279,1,36042,80,0,0,0x1c,tcp,allow,1467,646,821,12,2025/03/03 14:23:05,6,any,,7477478967880977532,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,22025,1,35950,80,0,0,0x1c,tcp,allow,1467,646,821,12,2025/03/03 14:23:05,6,any,,7477478967880977531,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,165030,1,35898,80,0,0,0x1b,tcp,allow,1316,569,747,10,2025/03/03 14:22:25,46,any,,7477478967880977530,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,6,4,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,58682,1,36008,80,0,0,0x1c,tcp,allow,1423,602,821,12,2025/03/03 14:23:05,6,any,,7477478967880977529,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,72730,1,36012,80,0,0,0x1c,tcp,allow,1412,591,821,12,2025/03/03 14:23:05,6,any,,7477478967880977528,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,176849,1,36140,80,0,0,0x1c,tcp,allow,1461,640,821,12,2025/03/03 14:23:05,6,any,,7477478967880977527,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,193945,1,34928,80,0,0,0x1c,tcp,allow,1428,607,821,12,2025/03/03 14:23:05,6,any,,7477478967880977526,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,59489,1,34898,80,0,0,0x1c,tcp,allow,1466,645,821,12,2025/03/03 14:23:05,6,any,,7477478967880977525,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,67267,1,34944,80,0,0,0x1c,tcp,allow,1466,645,821,12,2025/03/03 14:23:05,6,any,,7477478967880977524,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:27.000+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,1180,1,34912,80,0,0,0x1c,tcp,allow,1419,598,821,12,2025/03/03 14:23:05,6,any,,7477478967880977523,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:26.929+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,185487,1,34952,80,0,0,0x1c,tcp,allow,1423,602,821,12,2025/03/03 14:23:05,6,any,,7477478967880977522,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:26.929+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,181075,1,34982,80,0,0,0x1c,tcp,allow,1455,634,821,12,2025/03/03 14:23:05,6,any,,7477478967880977521,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:26.929+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
1,2025/03/03 14:23:26,021201168048,TRAFFIC,end,2562,2025/03/03 14:23:26,192.168.11.36,192.168.10.13,,,untrunt to trust,,,web-browsing,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:23:26,105936,1,35056,80,0,0,0x1c,tcp,allow,1456,635,821,12,2025/03/03 14:23:05,6,any,,7477478967880977520,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,7,5,tcp-rst-from-client,0,0,0,0,,PA-440,from-policy,,,0,,0,,N/A,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:23:26.929+07:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0
